5,5
6,9
7,12
8,13
9,10
11,15
12,28
13,27
14,32
15,29
16,31
18,43
19,52
20,45
21,59
22,75
23,57
24,64
25,67
26,67
28,83
29,77
30,83
31,100
32,100
33,109
34,97
35,96
36,117
37,105
39,119
40,127
41,150
42,164
44,160
46,170
47,160
48,185
49,179
50,192
51,205
52,205
53,196
54,203
55,200
56,206
57,224
58,235
59,237
60,268
61,240
62,268
63,246
64,276
65,290
66,288
68,282
69,314
70,327
71,311
72,324
73,346
74,328
75,357
76,359
77,392
78,387
79,374
80,372
81,399
82,387
83,410
86,429
87,432
88,442
89,457
90,445
91,479
92,486
93,484
94,493
95,517
96,488
97,516
98,538
99,542
100,600
101,538
102,558
103,588
104,607
105,592
106,605
107,624
108,673
109,637
110,639
111,652
112,667
113,698
114,704
115,704
116,716
117,725
118,744
119,707
120,750
121,756
122,790
123,788
124,818
125,760
126,815
127,821
128,836
129,825
130,830
131,856
133,881
135,903
136,903
137,912
138,945
139,948
140,981
141,963
142,1002
143,1004
144,987
145,985
146,1021
147,1046
148,1114
149,1051
150,1063
151,1066
152,1055
153,1074
154,1075
155,1110
157,1135
158,1194
159,1192
160,1195
161,1188
162,1205
163,1215
164,1227
166,1251
167,1246
168,1332
169,1287
170,1271
171,1327
172,1301
173,1347
174,1361
176,1352
177,1377
178,1390
179,1410
180,1463
181,1421
182,1426
183,1449
184,1483
186,1536
187,1561
189,1602
190,1567
191,1594
192,1642
195,1661
196,1667
197,1658
198,1726
199,1720
200,1733
201,1755
202,1747
203,1754
204,1803
205,1790
206,1831
207,1835
208,1801
209,1865
210,1892
211,1880
212,1952
213,1909
214,1874
215,1968
216,1950
217,1973
218,1991
219,1992
220,2015
221,2076
222,2075
223,2001
224,2071
225,2085
226,2146
227,2130
228,2112
229,2115
230,2158
231,2205
232,2140
233,2250
234,2255
235,2243
236,2241
237,2303
238,2263
239,2270
240,2373
241,2337
243,2387
244,2398
245,2411
246,2384
247,2434
248,2466
249,2538
250,2564
251,2468
252,2490
253,2574
254,2533
255,2597
256,2635
258,2629
259,2672
260,2704
261,2676
262,2715
263,2763
264,2747
265,2737
266,2759
267,2756
268,2781
269,2790
270,2816
271,2843
272,2921
273,2945
274,2985
275,2972
276,2928
277,2966
278,3002
279,3002
280,3062
281,3004
282,3054
283,3086
284,3057
285,3090
286,3184
287,3202
288,3255
289,3197
290,3270
298,3414
300,3460
301,3904
302,3486
303,3434
304,3627
305,3526
306,3559
307,3559
308,3533
309,3616
310,3575
311,3648
313,3672
314,3730
315,3701
316,3762
317,3769
318,3755
319,3767
320,3828
321,3866
322,3821
323,3875
324,3909
325,3868
326,3958
327,4119
328,3974
329,3986
330,3906
331,4037
332,4059
333,4113
334,4088
335,4163
336,4188
337,4256
338,4180
339,4246
340,4216
341,4351
342,4267
343,4354
344,4315
345,4379
346,4353
347,4361
348,4430
349,4481
350,4492
351,4444
352,4572
353,4520
354,4628
355,4630
356,4595
357,4630
358,4677
359,4688
360,4733
361,4748
362,4746
363,4802
364,4894
365,4848
366,4792
367,4900
368,4938
369,4938
370,4934
371,4887
372,5046
373,5024
374,4998
375,4976
376,5135
378,5217
379,5238
380,5258
381,5272
382,5259
383,5254
384,5298
385,5354
386,5329
387,5339
388,5387
389,5377
391,5392
392,5555
393,5428
394,5538
395,5530
396,5556
397,5707
398,5682
399,5741
400,5732
401,5768
402,5749
403,5699
404,5771
405,5760
406,5820
407,5882
408,5857
409,5895
410,5936
411,6039
412,5954
413,6015
414,6156
415,6137
416,6065
417,6105
418,6223
419,6185
420,6113
421,6206
422,6329
423,6313
424,6252
425,6317
426,6375
427,6363
428,6343
429,6481
430,6485
431,6480
432,6561
433,6790
434,6568
435,6528
436,6695
437,6710
438,6642
440,6753
441,6710
442,6772
443,6734
444,6905
445,6825
447,6985
448,6890
449,6926
450,7062
451,7092
452,6986
453,7090
454,7108
455,7180
456,7210
458,7249
459,7264
460,7325
461,7306
462,7371
463,7375
464,7427
465,7446
466,7499
467,7447
468,7423
469,7624
470,7531
471,7602
472,7642
473,7618
474,7673
475,7652
476,7713
477,7776
478,7906
479,7880
480,7910
482,7976
483,7928
484,8053
485,8085
486,8031
487,8135
488,8150
489,8175
490,8276
491,8244
492,8211
493,8362
494,8310
495,8327
496,8383
497,8445
498,8356
499,8538
500,8515
