5,1
6,1
7,1
8,1
9,2
10,2
11,3
12,3
13,3
14,3
15,4
16,4
18,5
19,6
20,6
21,6
22,7
23,8
24,8
25,20
26,9
28,14
29,11
30,11
31,12
32,13
33,14
34,14
35,18
36,16
37,16
39,18
40,19
41,19
42,21
44,22
46,23
47,24
48,25
49,25
50,28
51,30
52,30
53,33
54,31
55,32
56,34
57,34
58,35
59,36
60,36
61,42
62,39
63,41
64,42
65,41
66,44
68,48
69,46
70,50
71,57
72,55
73,52
74,53
75,54
76,55
77,65
78,60
79,61
80,63
81,75
82,66
83,65
86,71
87,74
88,73
89,82
90,76
91,78
92,80
93,84
94,81
95,83
96,85
97,88
98,89
99,93
100,92
101,95
102,97
103,96
104,101
105,101
106,102
107,114
108,108
109,109
110,111
111,114
112,118
113,115
114,116
115,121
116,124
117,124
118,127
119,127
120,128
121,169
122,134
123,153
124,141
125,142
126,142
127,143
128,144
129,149
130,148
131,153
133,159
135,163
136,169
137,165
138,169
139,173
140,172
141,177
142,176
143,183
144,183
145,197
146,187
147,224
148,190
149,191
150,198
151,229
152,206
153,205
154,207
155,211
157,217
158,236
159,223
160,234
161,231
162,230
163,229
164,235
166,239
167,241
168,282
169,257
170,250
171,255
172,260
173,260
174,302
176,267
177,273
178,270
179,279
180,281
181,282
182,282
183,291
184,290
186,299
187,301
189,307
190,312
191,312
192,317
195,326
196,324
197,332
198,341
199,342
200,340
201,341
202,363
203,351
204,369
205,361
206,364
207,365
208,369
209,372
210,379
211,385
212,382
213,389
214,389
215,398
216,407
217,402
218,407
219,411
220,411
221,504
222,420
223,438
224,431
225,428
226,439
227,439
228,434
229,448
230,453
231,452
232,461
233,538
234,468
235,491
236,475
237,482
238,539
239,517
240,538
241,522
243,501
244,505
245,514
246,612
247,517
248,531
249,525
250,626
251,534
252,575
253,543
254,555
255,558
256,586
258,584
259,565
260,586
261,577
262,596
263,590
264,614
265,606
266,700
267,604
268,608
269,618
270,650
271,634
272,625
273,647
274,643
275,675
276,654
277,805
278,646
279,662
280,677
281,672
282,675
283,671
284,679
285,688
286,689
287,721
288,707
289,712
290,719
298,749
300,819
301,760
302,772
303,775
304,789
305,783
306,798
307,807
308,792
309,819
310,979
311,805
313,829
314,829
315,856
316,876
317,844
318,871
319,875
320,895
321,900
322,877
323,876
324,904
325,922
326,898
327,899
328,906
329,917
330,929
331,922
332,953
333,968
334,941
335,943
336,956
337,1021
338,981
339,971
340,987
341,985
342,987
343,987
344,994
345,999
346,1002
347,1038
348,1025
349,1044
350,1032
351,1030
352,1037
353,1219
354,1061
355,1054
356,1075
357,1071
358,1077
359,1171
360,1125
361,1108
362,1104
363,1126
364,1137
365,1171
366,1112
367,1135
368,1130
369,1356
370,1164
371,1187
372,1162
373,1193
374,1189
375,1183
376,1174
378,1282
379,1202
380,1231
381,1230
382,1260
383,1224
384,1258
385,1252
386,1287
387,1262
388,1263
389,1261
391,1455
392,1296
393,1298
394,1317
395,1312
396,1326
397,1313
398,1321
399,1349
400,1354
401,1353
402,1371
403,1347
404,1391
405,1448
406,1402
407,1497
408,1428
409,1416
410,1423
411,1411
412,1429
413,1477
414,1445
415,1523
416,1466
417,1667
418,1475
419,1493
420,1524
421,1479
422,1505
423,1523
424,1506
425,1525
426,1586
427,1577
428,1543
429,1543
430,1567
431,1563
432,1643
433,1581
434,1616
435,1607
436,1604
437,1590
438,1603
440,1628
441,1645
442,1676
443,1633
444,1675
445,1682
447,1698
448,1680
449,1706
450,1728
451,1740
452,1716
453,1705
454,1744
455,1748
456,1768
458,1778
459,1784
460,1847
461,1801
462,1790
463,1817
464,1830
465,1805
466,1831
467,1844
468,1850
469,1850
470,1867
471,1874
472,2002
473,1888
474,1897
475,1915
476,1895
477,1930
478,1913
479,1937
480,1944
482,1974
483,1962
484,2190
485,2068
486,1997
487,1989
488,2016
489,1994
490,2058
491,2061
492,2025
493,2042
494,2049
495,2071
496,2098
497,2092
498,2364
499,2094
500,2122
