5,4
6,4
7,8
8,5
9,6
10,7
11,10
12,7
13,8
14,10
15,8
16,13
18,11
19,10
20,13
21,14
22,15
23,14
24,14
25,18
26,12
28,18
29,20
30,23
31,18
32,18
33,20
34,26
35,23
36,32
37,26
39,38
40,31
41,30
42,36
44,45
46,46
47,30
48,41
49,43
50,48
51,33
52,33
53,38
54,58
55,59
56,57
57,40
58,70
59,52
60,78
61,56
62,70
63,63
64,80
65,37
66,115
68,46
69,32
70,73
71,85
72,71
73,48
74,64
75,34
76,46
77,99
78,91
79,103
80,133
81,75
82,39
83,42
86,44
87,92
88,89
89,164
90,170
91,95
92,78
93,71
94,136
95,76
96,125
97,54
98,207
99,103
100,54
101,74
102,113
103,161
104,53
105,228
106,252
107,89
108,263
109,206
110,106
111,93
112,243
113,153
114,104
115,164
116,48
117,92
118,227
119,295
120,91
121,339
122,165
123,70
124,313
125,86
126,66
127,361
128,216
129,107
130,141
131,112
133,105
135,65
136,414
137,209
138,60
139,164
140,504
141,252
142,62
143,269
144,271
145,516
146,226
147,341
148,309
149,754
150,117
151,413
152,523
153,156
154,186
155,564
157,99
158,282
159,117
160,291
161,254
162,107
163,322
164,662
166,503
167,637
168,594
169,118
170,232
171,82
172,266
173,143
174,594
176,229
177,220
178,128
179,677
180,152
181,903
182,509
183,314
184,801
186,194
187,319
189,327
190,876
191,226
192,296
195,416
196,694
197,922
198,1108
199,889
200,128
201,1228
202,552
203,774
204,934
205,1238
206,864
207,207
208,130
209,342
210,355
211,836
212,697
213,1429
214,127
215,711
216,136
217,903
218,1190
219,531
220,138
221,1071
222,262
223,229
224,721
225,1297
226,1126
227,366
228,847
229,1125
230,181
231,1414
232,1504
233,615
234,1174
235,792
236,261
237,282
238,454
239,120
240,1744
241,1726
243,383
244,1873
245,2115
246,140
247,1690
248,822
249,409
250,1281
251,884
252,143
253,557
254,705
255,132
256,290
258,1672
259,1824
260,1026
261,838
262,311
263,2059
264,2231
265,600
266,970
267,2027
268,188
269,827
270,1506
271,736
272,259
273,1336
274,559
275,620
276,2548
277,2322
278,1033
279,2271
280,1298
281,1820
282,3141
283,322
284,121
285,517
286,323
287,3228
288,1133
289,1749
290,109
298,240
300,912
301,248
302,1807
303,1871
304,467
305,904
306,3386
307,3689
308,808
309,240
310,3127
311,343
313,2803
314,1425
315,1372
316,373
317,1748
318,1356
319,1742
320,1613
321,776
322,2787
323,227
324,1096
325,1215
326,809
327,2834
328,3119
329,714
330,2094
331,795
332,477
333,3167
334,2377
335,1143
336,3930
337,2231
338,4248
339,2307
340,3372
341,2416
342,2720
343,846
344,193
345,3184
346,284
347,876
348,3343
349,272
350,4646
351,924
352,2196
353,3022
354,4646
355,713
356,415
357,5119
358,5011
359,334
360,5474
361,2731
362,1822
363,1104
364,1257
365,3952
366,277
367,781
368,5746
369,361
370,4607
371,5459
372,738
373,5303
374,1096
375,2992
376,4278
378,4324
379,465
380,4242
381,3110
382,220
383,4331
384,529
385,4099
386,1285
387,3869
388,1717
389,2247
391,4445
392,2103
393,1042
394,4810
395,4676
396,3124
397,5838
398,3067
399,5492
400,3835
401,4208
402,4259
403,523
404,4331
405,3803
406,2281
407,3620
408,284
409,1624
410,5151
411,1712
412,4389
413,2038
414,229
415,2361
416,2931
417,3107
418,6859
419,1970
420,1175
421,2989
422,2335
423,1965
424,4929
425,7401
426,2015
427,6980
428,7795
429,2936
430,4457
431,3651
432,6740
433,708
434,634
435,4756
436,6958
437,2421
438,3330
440,212
441,6090
442,6571
443,3069
444,3175
445,6524
447,7205
448,3680
449,1583
450,3525
451,7979
452,5035
453,8892
454,3744
455,4602
456,2716
458,8847
459,815
460,7880
461,2137
462,8877
463,8650
464,4006
465,3080
466,2802
467,2537
468,2204
469,7002
470,12177
471,700
472,1248
473,8217
474,784
475,10175
476,2193
477,4570
478,2782
479,258
480,324
482,9907
483,2944
484,5092
485,5671
486,305
487,571
488,4838
489,11181
490,4990
491,3632
492,3586
493,8656
494,853
495,2460
496,9703
497,648
498,1157
499,1419
500,4149
