5,4
6,4
7,5
8,5
9,6
10,7
11,9
12,8
13,8
14,12
15,9
16,12
18,13
19,15
20,13
21,15
22,16
23,16
24,20
25,20
26,20
28,20
29,25
30,25
31,25
32,28
33,27
34,30
35,29
36,33
37,30
39,36
40,35
41,47
42,41
44,43
46,45
47,45
48,52
49,50
50,50
51,52
52,57
53,56
54,59
55,58
56,59
57,60
58,63
59,67
60,70
61,71
62,77
63,83
64,76
65,80
66,85
68,84
69,95
70,90
71,88
72,94
73,102
74,101
75,106
76,107
77,115
78,118
79,119
80,131
81,125
82,124
83,128
86,138
87,147
88,143
89,152
90,149
91,156
92,162
93,164
94,187
95,176
96,177
97,187
98,182
99,184
100,193
101,202
102,200
103,207
104,212
105,213
106,221
107,228
108,236
109,231
110,233
111,293
112,247
113,249
114,252
115,267
116,268
117,264
118,276
119,282
120,284
121,292
122,295
123,293
124,327
125,321
126,343
127,362
128,337
129,342
130,358
131,370
133,410
135,362
136,398
137,484
138,426
139,411
140,405
141,401
142,408
143,422
144,434
145,463
146,547
147,558
148,521
149,574
150,603
151,638
152,675
153,554
154,638
155,606
157,558
158,591
159,557
160,589
161,572
162,550
163,557
164,554
166,598
167,597
168,588
169,597
170,611
171,624
172,676
173,644
174,692
176,646
177,685
178,843
179,669
180,726
181,753
182,672
183,666
184,678
186,863
187,730
189,837
190,804
191,795
192,1027
195,809
196,863
197,1027
198,931
199,1037
200,1034
201,933
202,977
203,912
204,1020
205,1034
206,1229
207,1165
208,1216
209,1434
210,1169
211,1358
212,1374
213,1454
214,1266
215,1544
216,1443
217,1420
218,1181
219,1063
220,1074
221,1184
222,1206
223,1062
224,1140
225,1191
226,1113
227,1192
228,1394
229,1153
230,1147
231,1204
232,1265
233,1200
234,1427
235,1372
236,1370
237,1391
238,1511
239,1733
240,1697
241,1586
243,1341
244,1481
245,2166
246,1664
247,1682
248,1792
249,1674
250,1874
251,1951
252,2170
253,2062
254,1930
255,2105
256,1920
258,1992
259,1902
260,1872
261,1900
262,1793
263,1757
264,1680
265,1680
266,1449
267,1947
268,1734
269,2023
270,1932
271,1848
272,2218
273,2271
274,2280
275,2025
276,2205
277,2358
278,2315
279,2277
280,2292
281,2207
282,2573
283,2644
284,2495
285,2367
286,2410
287,2789
288,2548
289,2693
290,2688
298,2604
300,2694
301,2639
302,2140
303,1894
304,2383
305,2583
306,2798
307,2935
308,2858
309,3942
310,2328
311,2964
313,2971
314,3297
315,2960
316,3090
317,3157
318,3189
319,3049
320,2898
321,3240
322,3199
323,3538
324,3457
325,3820
326,3173
327,3326
328,3253
329,3280
330,3297
331,3256
332,3594
333,3587
334,3226
335,3100
336,3448
337,3564
338,3391
339,3839
340,3951
341,4032
342,3364
343,3648
344,3619
345,3889
346,3951
347,3767
348,3894
349,3790
350,3879
351,3947
352,3710
353,3964
354,4066
355,3390
356,3853
357,3970
358,3752
359,3958
360,4252
361,4005
362,3965
363,4128
364,4406
365,4320
366,4353
367,4575
368,4237
369,4346
370,4448
371,4366
372,4186
373,4341
374,4862
375,4831
376,4339
378,4483
379,4751
380,4758
381,4376
382,4389
383,4551
384,4560
385,5001
386,4708
387,4810
388,4768
389,5327
391,4820
392,4702
393,5032
394,5804
395,5281
396,5427
397,4851
398,5634
399,4956
400,5368
401,6643
402,5036
403,5654
404,5742
405,5649
406,5376
407,4986
408,5913
409,5848
410,5350
411,5802
412,5849
413,5619
414,5959
415,5772
416,5912
417,5619
418,5531
419,6153
420,6515
421,6493
422,6151
423,6106
424,6783
425,6032
426,6060
427,7045
428,6703
429,5890
430,6021
431,6603
432,5813
433,6126
434,6934
435,6847
436,6640
437,6689
438,6932
440,7342
441,6427
442,6303
443,6891
444,6495
445,7226
447,6643
448,6794
449,7427
450,7034
451,7475
452,7505
453,8125
454,6874
455,6588
456,7044
458,7456
459,9369
460,8302
461,7126
462,7894
463,7186
464,8017
465,8307
466,8207
467,8271
468,7660
469,7119
470,7646
471,9098
472,6988
473,8446
474,9764
475,7769
476,7746
477,9365
478,8410
479,8254
480,8493
482,7768
483,9266
484,8973
485,8977
486,8186
487,10843
488,8352
489,8191
490,8760
491,9968
492,8968
493,11927
494,8931
495,10225
496,8748
497,10265
498,9546
499,8921
500,8290
