5,1
6,1
7,4
8,4
9,2
11,3
12,3
13,4
14,4
15,5
16,5
18,8
19,8
20,9
21,9
22,10
23,12
24,13
25,12
26,16
28,19
29,18
30,16
31,13
32,17
33,23
34,34
35,27
36,24
37,29
39,29
40,32
41,39
42,36
44,30
46,34
47,41
48,48
49,48
50,49
51,63
52,44
53,53
54,48
55,51
56,55
57,58
58,53
59,69
60,49
61,78
62,68
63,80
64,61
65,56
66,60
68,75
69,52
70,94
71,88
72,103
73,79
74,99
75,62
76,76
77,101
78,114
79,106
80,89
81,138
82,77
83,79
86,83
87,144
88,172
89,109
90,113
91,157
92,136
93,123
94,155
95,132
96,173
97,108
98,133
99,184
100,110
101,138
102,189
103,187
104,112
105,157
106,141
107,166
108,147
109,194
110,187
111,177
112,193
113,239
114,198
115,250
116,127
117,183
118,241
119,200
120,189
121,193
122,273
123,161
124,221
125,181
126,155
127,216
128,304
129,255
130,550
131,274
133,226
135,173
136,254
137,337
138,173
139,289
140,228
141,366
142,185
143,387
144,377
145,283
146,453
147,400
148,407
149,323
150,230
151,417
152,347
153,311
154,338
155,350
157,256
158,435
159,289
160,432
161,419
162,280
163,474
164,335
166,466
167,373
168,422
169,315
170,427
171,263
172,461
173,361
174,498
176,438
177,401
178,340
179,480
180,369
181,376
182,606
183,506
184,421
186,400
187,560
189,512
190,490
191,456
192,528
195,631
196,681
197,619
198,522
199,604
200,391
201,471
202,745
203,708
204,617
205,541
206,743
207,476
208,408
209,538
210,576
211,817
212,800
213,645
214,423
215,827
216,435
217,787
218,758
219,795
220,445
221,712
222,578
223,585
224,904
225,630
226,812
227,692
228,928
229,780
230,525
231,646
232,577
233,904
234,900
235,981
236,630
237,639
238,769
239,506
240,761
241,626
243,742
244,740
245,719
246,549
247,831
248,1138
249,786
250,1130
251,1067
252,562
253,847
254,1026
255,557
256,697
258,986
259,945
260,1213
261,1173
262,742
263,884
264,791
265,986
266,1259
267,991
268,682
269,1175
270,1247
271,1096
272,735
273,1327
274,946
275,1033
276,964
277,1151
278,1267
279,1088
280,1344
281,1390
282,866
283,844
284,723
285,989
286,836
287,832
288,1293
289,1487
290,716
298,814
300,1336
301,873
302,1631
303,1598
304,1045
305,1450
306,1099
307,941
308,1297
309,866
310,1251
311,969
313,1510
314,1616
315,1585
316,992
317,1795
318,1613
319,1754
320,1849
321,1269
322,1665
323,926
324,1581
325,1554
326,1393
327,1483
328,1548
329,1341
330,1928
331,1382
332,1182
333,1720
334,1661
335,1762
336,1530
337,2023
338,1412
339,2047
340,1860
341,1991
342,2021
343,1440
344,1020
345,1923
346,1068
347,1507
348,1837
349,1074
350,1373
351,1557
352,2172
353,2171
354,1343
355,1527
356,1223
357,1501
358,1585
359,1164
360,1544
361,2343
362,2202
363,1764
364,1806
365,2155
366,1162
367,1502
368,1374
369,1281
370,1932
371,1634
372,1538
373,1704
374,1635
375,2455
376,2293
378,2279
379,1381
380,2273
381,2523
382,1213
383,2193
384,1448
385,2332
386,1990
387,2498
388,2141
389,2369
391,2390
392,2682
393,1797
394,2374
395,2473
396,2817
397,2088
398,2886
399,2354
400,2730
401,2687
402,2631
403,1661
404,2750
405,2849
406,2407
407,2722
408,1405
409,2237
410,2739
411,2224
412,2808
413,2556
414,1472
415,2610
416,2970
417,3053
418,2205
419,2348
420,2026
421,2690
422,2906
423,2479
424,2980
425,2032
426,2474
427,2353
428,1920
429,2976
430,3058
431,3321
432,2536
433,1814
434,1921
435,3229
436,2469
437,2767
438,3260
440,1611
441,2923
442,2898
443,3162
444,3368
445,2923
447,2726
448,3420
449,2437
450,3406
451,2602
452,3566
453,2402
454,3556
455,3667
456,3156
458,2792
459,2201
460,2912
461,2723
462,2745
463,2667
464,3373
465,3178
466,3087
467,3008
468,3053
469,3107
470,2687
471,2170
472,2524
473,3101
474,2167
475,2594
476,2831
477,3958
478,3271
479,1967
480,1925
482,2385
483,3324
484,4073
485,4171
486,2024
487,2140
488,4145
489,2799
490,4176
491,3675
492,3719
493,3753
494,2371
495,3158
496,3281
497,2239
498,2397
499,2694
500,4039
