5,4
6,4
7,6
8,7
9,6
11,8
12,8
13,8
14,10
15,11
16,11
18,13
19,13
20,13
21,14
22,14
23,16
24,17
25,17
26,17
28,16
29,19
30,1
31,1
32,21
33,20
34,22
35,23
36,23
37,1
39,25
40,29
41,27
42,27
44,28
46,34
47,1
48,54
49,30
50,32
51,33
52,32
53,35
54,1
55,36
56,42
57,38
58,4
59,4
60,38
61,45
62,43
63,41
64,45
65,39
66,1
68,44
69,41
70,44
71,47
72,1
73,45
74,46
75,49
76,51
77,1
78,45
79,50
80,49
81,54
82,54
83,57
86,58
87,58
88,61
89,51
90,58
91,58
92,63
93,62
94,62
95,63
96,65
97,66
98,67
99,65
100,63
101,2
102,65
103,70
104,70
105,113
106,66
107,72
108,71
109,67
110,65
111,75
112,65
113,87
114,2
115,80
116,84
117,84
118,88
119,4
120,7
121,80
122,85
123,135
124,85
125,84
126,82
127,87
128,84
129,90
130,89
131,92
133,95
135,93
136,95
137,93
138,2
139,94
140,98
141,95
142,96
143,2
144,101
145,2
146,92
147,96
148,99
149,97
150,122
151,2
152,97
153,102
154,93
155,107
157,114
158,103
159,118
160,2
161,111
162,109
163,115
164,114
166,2
167,117
168,110
169,123
170,117
171,113
172,131
173,2
174,115
176,124
177,123
178,128
179,171
180,148
181,122
182,138
183,134
184,119
186,136
187,153
189,149
190,135
191,4
192,177
195,146
196,138
197,141
198,136
199,137
200,2
201,2
202,152
203,142
204,144
205,140
206,144
207,148
208,148
209,149
210,143
211,2
212,143
213,157
214,145
215,148
216,150
217,2
218,162
219,154
220,169
221,153
222,154
223,161
224,153
225,178
226,2
227,176
228,165
229,207
230,166
231,158
232,198
233,6
234,170
235,2
236,178
237,171
238,175
239,188
240,174
241,176
243,178
244,170
245,175
246,183
247,186
248,173
249,7
250,6
251,191
252,182
253,182
254,173
255,191
256,3
258,192
259,192
260,194
261,185
262,197
263,185
264,190
265,4
266,187
267,211
268,196
269,206
270,191
271,195
272,190
273,202
274,3
275,3
276,201
277,202
278,194
279,202
280,199
281,195
282,198
283,210
284,3
285,201
286,213
287,208
288,207
289,209
290,209
298,212
300,230
301,6
302,232
303,3
304,218
305,217
306,229
307,236
308,219
309,5
310,3
311,220
313,223
314,243
315,243
316,3
317,235
318,5
319,5
320,237
321,228
322,245
323,244
324,6
325,244
326,239
327,244
328,252
329,241
330,255
331,248
332,241
333,249
334,247
335,4
336,250
337,264
338,7
339,255
340,258
341,249
342,265
343,262
344,253
345,248
346,4
347,255
348,283
349,3
350,4
351,264
352,283
353,3
354,256
355,258
356,262
357,268
358,271
359,3
360,279
361,4
362,266
363,263
364,288
365,275
366,267
367,4
368,270
369,4
370,292
371,4
372,270
373,3
374,270
375,310
376,281
378,260
379,6
380,5
381,6
382,284
383,292
384,280
385,6
386,6
387,303
388,290
389,292
391,6
392,289
393,297
394,296
395,293
396,295
397,5
398,292
399,309
400,306
401,297
402,314
403,308
404,328
405,311
406,4
407,477
408,4
409,302
410,308
411,307
412,316
413,319
414,3
415,319
416,318
417,323
418,325
419,305
420,313
421,317
422,332
423,328
424,326
425,324
426,4
427,338
428,318
429,319
430,359
431,410
432,4
433,346
434,331
435,4
436,350
437,3
438,355
440,333
441,332
442,338
443,348
444,321
445,6
447,328
448,429
449,6
450,53
451,6
452,337
453,350
454,352
455,5
456,337
458,343
459,353
460,356
461,353
462,363
463,390
464,348
465,5
466,365
467,354
468,358
469,366
470,341
471,362
472,360
473,367
474,4
475,379
476,369
477,4
478,360
479,382
480,402
482,386
483,4
484,3
485,363
486,384
487,381
488,374
489,394
490,379
491,384
492,377
493,391
494,380
495,389
496,398
497,395
498,379
499,374
500,403
